team_size,project_budget,project_duration,requirement_change_count,average_sprint_delay,bug_count,testing_coverage,code_complexity,developer_experience,communication_frequency,task_completion_rate,client_change_requests,previous_project_success_rate,risk_level,delay,budget_overrun,quality_issues,requirement_instability
45,419732.04,16,10,3.35,51,69.18,8,3.73,5,55.6,6,65.08,Medium,0,1,1,0
33,34088.41,9,3,0.0,58,61.35,9,1.98,10,75.27,1,74.16,Low,0,0,1,0
16,217896.74,3,2,2.37,53,58.77,5,2.49,2,70.89,5,74.48,Low,0,0,0,0
32,242777.67,10,6,0.0,53,38.11,10,1.58,2,63.53,4,48.94,Low,1,1,1,0
52,378796.85,16,4,1.62,58,71.01,6,6.62,10,65.49,2,83.56,Low,0,1,0,0
14,137206.32,8,4,1.22,58,77.17,5,2.62,6,78.55,4,54.28,Low,0,0,0,0
45,126774.94,14,2,4.51,60,79.3,9,1.63,6,66.22,4,75.06,Low,0,0,0,0
44,267804.79,11,4,5.54,45,64.7,7,4.92,3,69.56,1,100.0,Low,0,0,0,0
53,431150.29,8,11,5.58,50,51.14,2,2.54,6,64.03,2,52.82,Low,1,0,1,0
19,661741.0,6,4,4.52,45,56.21,9,8.21,10,98.05,5,74.85,Low,1,0,0,0
14,15000.0,6,8,2.36,52,64.78,5,4.6,2,92.95,7,64.29,Low,0,0,0,0
33,306761.56,6,4,2.98,50,61.66,4,4.99,8,48.44,5,52.6,Low,0,1,1,0
32,54423.7,17,7,2.97,60,46.79,9,5.0,4,72.04,3,74.31,Low,0,0,1,0
25,433386.02,8,6,0.0,55,31.72,8,5.87,3,58.97,2,57.19,Low,1,0,0,0
47,81061.98,18,13,4.49,62,52.0,4,6.2,3,52.08,5,87.12,Low,0,1,0,0
48,128563.32,8,11,3.58,63,57.02,10,4.57,9,20.83,0,84.25,Low,0,0,0,1
16,143931.25,8,3,3.67,64,67.56,9,2.06,2,66.79,6,100.0,Low,0,1,0,0
48,236284.19,22,4,0.0,72,54.63,2,4.13,4,68.02,4,86.84,Low,0,0,0,0
15,308175.57,21,7,3.11,49,57.47,6,4.64,9,93.69,5,84.54,Low,1,0,0,0
25,337066.25,10,9,4.21,61,64.01,7,0.58,5,88.76,5,34.27,Low,0,0,1,1
3,248961.84,7,5,2.17,60,90.2,5,0.2,1,79.87,6,89.27,Low,0,0,0,0
21,15000.0,17,3,1.2,53,59.01,6,1.59,10,83.81,3,86.67,Low,0,0,1,1
57,381001.51,2,6,0.0,53,34.12,10,0.2,0,85.63,8,58.07,Low,1,0,0,0
27,240467.44,11,7,0.0,64,49.68,6,3.33,9,79.8,5,100.0,Low,0,0,0,0
43,459112.26,14,3,2.51,53,94.54,2,2.65,4,94.16,2,89.57,Low,0,0,0,0
8,122607.02,16,6,1.73,56,87.81,9,4.71,7,51.69,3,76.14,Low,0,0,0,0
38,15000.0,3,0,1.7,39,78.91,4,6.2,7,64.2,5,86.19,Low,0,1,0,0
23,243875.32,1,6,5.26,60,74.63,2,5.19,2,61.94,7,80.91,Low,0,0,1,0
45,483271.48,7,7,0.0,53,74.83,3,5.54,3,63.18,3,75.68,Low,0,0,0,0
55,278969.58,3,6,1.51,50,57.7,9,6.77,1,69.57,4,68.45,Low,1,0,0,0
32,214059.44,12,4,5.59,55,77.61,10,3.72,2,98.12,4,95.19,Low,0,0,0,0
7,93337.54,22,6,1.58,64,78.31,2,0.2,0,86.33,3,45.43,Low,0,0,0,0
29,566397.96,7,9,2.33,46,77.2,2,0.31,0,91.57,3,75.82,Low,0,0,1,0
9,64671.53,11,2,1.85,62,51.22,10,5.7,4,70.75,3,99.61,Low,0,0,0,0
28,119429.03,5,4,3.61,61,56.16,2,4.97,9,70.03,8,74.29,Low,0,0,1,0
5,352606.16,2,5,0.0,52,50.45,6,6.17,4,81.25,9,86.75,Low,0,0,0,0
39,15000.0,17,8,1.79,57,79.94,3,11.32,8,78.91,5,72.1,Low,0,0,0,0
20,479426.32,6,11,2.31,54,67.46,2,5.03,3,78.9,7,53.43,Low,0,1,0,0
13,362354.76,13,3,0.2,53,69.06,7,4.27,7,100.0,5,88.96,Low,1,0,0,0
3,411861.59,16,3,2.89,62,72.36,2,5.33,5,81.37,1,99.28,Low,1,0,0,0
53,350461.06,20,3,3.77,62,36.58,3,1.64,8,59.41,4,61.73,Low,0,1,0,0
50,220997.77,5,6,3.1,55,77.87,7,6.31,7,60.74,2,82.26,Low,0,1,0,0
49,58633.23,14,5,5.76,63,52.26,4,4.09,9,85.47,5,77.4,Low,1,1,0,0
5,224786.42,21,11,1.33,53,53.9,10,8.54,6,84.22,2,65.16,Low,0,0,0,0
22,74457.46,12,5,3.2,47,46.96,6,0.66,2,87.66,5,93.37,Low,0,0,0,0
58,337507.96,1,10,3.15,62,63.44,2,4.51,0,80.33,5,67.56,Low,0,0,0,0
35,395220.37,7,5,1.73,58,60.8,7,2.99,8,55.36,2,52.96,Low,0,0,0,0
9,515825.55,19,5,4.47,68,36.96,7,1.94,2,96.59,6,65.23,Low,0,1,1,0
10,316918.18,19,8,2.78,59,29.8,6,5.99,1,93.49,4,69.01,Low,1,1,1,1
17,416423.56,8,11,0.0,52,58.35,10,3.74,4,65.83,2,59.6,Low,0,0,0,0
58,196513.95,5,8,3.7,49,76.65,7,7.69,10,77.86,4,61.85,Low,0,0,1,0
11,163910.12,7,7,1.2,39,74.91,8,3.23,3,74.97,1,50.67,Low,1,0,0,0
54,335260.94,6,9,1.55,52,80.01,7,3.56,6,66.06,2,66.22,Low,1,0,0,0
41,180434.88,18,9,1.7,49,58.44,3,9.34,5,53.45,5,75.1,Low,0,0,0,1
55,298453.44,20,3,3.67,52,55.63,9,1.26,8,81.19,2,55.23,Low,0,0,0,0
49,58985.41,2,9,4.36,59,60.0,7,2.62,8,48.13,3,51.95,Low,0,0,1,0
21,91307.02,18,6,1.88,56,76.48,7,0.2,5,62.47,5,53.22,Low,0,0,1,0
50,364373.67,18,4,1.77,63,91.03,1,3.43,4,99.39,4,69.1,Low,1,0,0,1
11,409604.21,15,6,0.0,58,53.71,8,6.16,4,78.66,3,62.3,Low,0,1,0,0
18,72581.89,21,11,0.78,43,57.22,1,5.48,7,78.13,5,41.69,Low,0,0,0,0
14,370710.58,1,9,0.31,51,62.56,4,4.85,7,67.29,1,48.56,Low,0,1,0,0
9,154107.58,17,4,2.82,57,57.23,6,2.4,2,47.02,9,69.84,Low,0,0,0,0
7,252970.93,3,6,1.99,51,51.55,10,4.04,3,78.63,3,64.55,Low,0,0,0,0
12,505049.99,21,8,0.38,53,59.74,2,3.55,7,79.98,6,69.81,Low,1,0,0,1
8,395347.7,12,6,2.51,57,47.77,9,4.49,6,84.71,2,99.8,Low,0,0,0,0
24,393256.96,3,9,2.06,52,75.06,6,4.92,8,65.72,3,76.13,Low,0,0,0,1
6,593582.26,18,3,0.0,59,88.53,6,3.66,0,65.46,8,37.84,Low,1,0,0,0
5,123301.72,18,4,4.42,46,56.89,10,4.56,9,81.09,3,59.96,Low,1,0,0,0
59,72542.5,11,5,4.22,56,91.94,5,4.27,9,51.87,3,77.68,Low,0,0,0,0
7,120017.99,8,5,1.72,64,60.06,2,2.88,9,85.01,4,59.22,Low,0,0,0,1
6,204189.81,1,11,2.91,56,49.45,1,4.69,1,69.44,2,53.51,Low,0,0,0,1
3,15000.0,21,10,1.55,59,74.35,4,1.43,6,76.69,6,87.73,Low,0,1,0,0
9,212662.92,5,9,0.0,54,45.36,10,4.94,6,100.0,4,63.85,Low,1,0,0,0
32,151977.27,20,11,6.53,62,73.23,3,1.83,3,67.65,1,55.7,Low,0,0,0,0
49,391076.76,14,7,3.7,59,66.57,2,4.44,9,74.23,8,55.91,Low,0,0,1,0
44,313435.49,16,5,4.08,57,54.73,1,5.62,0,72.48,5,100.0,Low,0,0,0,0
35,141874.61,16,5,1.63,48,52.83,6,2.28,7,40.34,3,50.82,Low,0,0,1,0
6,356192.95,20,3,4.45,61,46.29,4,6.98,6,81.78,4,67.73,Low,0,1,1,0
46,380187.35,1,3,0.0,63,80.57,4,8.79,5,34.59,3,68.8,Low,0,0,1,0
4,111661.76,23,2,1.71,66,57.99,6,2.94,8,84.12,1,83.76,Low,1,0,0,1
38,161255.63,1,5,3.68,49,67.6,4,4.15,5,60.93,5,56.77,Low,0,0,1,0
25,15000.0,23,6,0.95,64,61.8,1,7.41,0,60.19,2,56.22,Low,0,0,0,0
53,53681.2,7,3,4.02,47,58.18,5,0.2,4,71.38,4,85.93,Low,0,0,0,1
19,116355.48,20,6,2.81,60,67.88,8,4.58,10,50.79,2,100.0,Low,0,1,0,0
39,263349.91,2,6,2.62,53,71.22,6,3.78,0,70.21,5,61.18,Low,0,0,0,0
27,79831.12,11,8,0.76,61,64.49,10,6.66,0,54.47,4,59.98,Low,0,0,0,1
32,157578.64,13,8,3.01,51,58.6,1,3.91,8,51.37,4,100.0,Low,0,0,0,1
56,29440.48,22,7,6.07,49,42.44,1,5.58,1,68.5,1,64.93,Low,0,0,1,0
43,280800.5,3,5,2.55,67,51.14,2,2.52,10,91.58,3,65.63,Low,0,1,0,0
26,326628.63,1,5,3.31,49,56.49,1,6.78,5,83.56,4,75.24,Low,1,0,0,0
27,322425.76,15,2,3.61,51,62.29,7,1.81,7,63.3,4,79.32,Low,0,0,0,0
42,252225.0,2,4,0.0,43,30.7,7,6.59,7,69.38,4,76.44,Low,1,0,0,0
22,15000.0,18,6,1.93,53,73.15,8,4.68,9,63.31,4,89.31,Low,0,0,1,1
11,138408.34,1,4,1.87,61,67.78,3,0.2,10,52.89,4,46.87,Low,0,1,0,0
29,176684.8,23,10,0.0,38,51.52,7,4.65,9,55.24,4,67.89,Low,0,0,0,0
5,177406.84,13,9,3.78,51,45.51,2,5.96,7,76.24,5,91.57,Low,1,1,0,0
11,263496.62,22,3,0.34,48,49.64,10,1.55,3,60.32,1,30.65,Low,0,0,1,0
26,506597.45,3,4,3.56,53,38.17,3,2.47,3,71.03,5,48.3,Low,1,0,1,0
48,396177.32,7,5,0.68,58,55.89,1,4.71,3,55.67,4,84.73,Low,0,1,0,1
47,72246.8,11,2,6.28,59,58.77,2,3.27,10,84.67,1,73.49,Low,0,0,0,0
17,372112.52,1,8,1.64,54,78.53,6,5.29,5,82.22,7,60.36,Low,0,1,0,0
26,365254.43,3,5,6.04,56,70.54,8,4.0,0,96.91,4,77.66,Low,0,0,1,0
10,104907.85,8,5,1.85,62,84.45,5,1.33,1,93.79,5,79.91,Low,0,0,1,0
45,402795.87,17,7,2.09,51,64.02,4,10.09,6,57.25,4,56.0,Low,1,1,0,0
16,221132.21,17,8,5.33,54,45.6,2,3.68,0,58.24,4,70.62,Low,0,0,0,1
48,15000.0,2,5,0.36,54,93.33,2,4.8,7,77.62,4,50.83,Low,0,0,0,0
50,331936.49,2,3,2.3,41,56.27,9,8.75,0,57.82,2,92.76,Low,0,0,0,0
41,289053.13,16,4,3.28,68,34.18,8,6.57,7,75.76,6,43.91,Medium,1,1,1,0
21,209018.03,9,5,3.01,51,65.97,2,5.81,5,66.46,4,69.67,Low,0,0,0,0
57,243258.44,19,3,2.29,50,33.38,2,7.04,7,86.67,5,86.27,Low,0,0,0,0
41,120564.61,7,5,2.01,47,60.48,6,5.82,5,87.12,2,100.0,Low,0,0,0,0
39,359823.49,9,3,3.89,53,53.44,4,5.82,4,67.1,6,68.54,Low,0,0,0,0
51,242178.89,6,3,2.55,55,71.43,2,5.86,0,42.73,6,100.0,Low,0,0,0,0
53,279960.79,7,5,4.13,48,79.16,5,4.1,6,88.17,3,51.54,Low,1,0,0,0
6,314285.55,17,7,2.98,49,56.15,5,7.08,1,62.22,3,82.59,Low,0,1,0,0
53,42174.59,11,5,3.5,48,54.87,6,6.12,9,71.62,7,59.42,Low,0,0,0,0
46,89029.06,16,3,4.47,57,75.65,8,0.2,8,69.81,5,100.0,Low,0,0,0,1
13,15000.0,2,11,1.58,66,48.2,3,6.54,10,78.15,1,70.4,Low,0,1,0,0
19,351653.61,13,7,4.41,45,63.16,8,2.6,5,62.04,5,53.44,Low,0,0,0,1
45,31802.2,11,6,1.89,44,71.75,8,5.08,10,54.1,5,94.32,Low,0,1,1,0
14,273862.55,21,10,0.0,50,47.77,8,0.49,8,74.42,4,64.11,Low,0,0,1,0
28,316777.88,10,5,1.54,51,56.59,10,3.1,9,85.22,4,48.61,Low,1,0,1,1
41,358423.51,3,7,0.75,44,63.82,3,3.63,2,70.03,5,66.22,Low,1,0,0,0
39,33276.96,17,3,2.95,51,85.95,8,5.79,8,69.98,7,90.16,Low,0,0,0,0
54,238270.91,4,6,1.63,76,40.23,1,3.09,6,53.02,9,69.31,Low,1,0,1,0
8,550650.48,21,6,2.46,58,59.31,4,0.2,8,80.23,2,64.93,Low,0,0,0,1
19,558576.64,9,6,4.23,55,86.37,8,3.32,2,81.38,7,71.94,Low,0,0,0,0
59,427718.16,19,8,5.17,48,79.48,10,3.59,2,70.28,7,28.7,Medium,0,0,1,0
34,310748.76,16,7,2.79,51,57.04,2,6.02,10,56.41,7,100.0,Low,0,0,0,0
16,69080.85,11,10,4.37,51,60.72,8,4.86,4,73.31,8,70.99,Low,0,0,0,0
18,379351.89,14,8,1.85,58,70.27,4,2.66,10,74.65,4,89.34,Low,0,0,0,1
21,221556.18,5,8,0.0,56,70.64,6,5.16,2,71.34,3,98.9,Low,0,0,0,0
34,350895.09,2,8,0.0,61,86.81,9,8.9,3,54.67,3,52.6,Low,1,0,0,0
18,136088.18,18,6,1.81,55,82.37,9,7.31,4,76.06,5,48.91,Low,0,0,0,0
38,218872.04,23,9,3.79,38,37.12,5,0.2,1,74.6,6,100.0,Low,0,0,0,0
27,279546.52,20,3,1.81,55,33.29,9,10.44,4,78.7,6,57.2,Low,0,0,0,0
37,294330.06,8,5,4.57,59,52.21,5,7.34,1,69.82,3,64.89,Low,0,1,1,0
10,338870.09,9,8,5.86,62,28.65,3,8.3,1,92.54,3,58.23,Low,0,0,0,0
38,145744.9,9,4,0.42,64,85.62,10,0.85,1,71.97,4,17.93,Low,0,0,0,0
55,15000.0,17,9,6.45,66,35.07,4,3.51,3,94.32,3,67.82,Low,1,1,1,1
9,542461.31,15,4,0.0,71,56.61,10,5.91,6,75.57,3,70.56,Low,0,0,0,0
20,698065.75,19,1,5.9,42,46.32,10,1.81,4,53.47,3,91.16,Low,0,0,0,1
42,330535.73,22,3,2.13,55,33.43,1,5.77,1,85.37,2,63.72,Low,0,0,0,0
37,15000.0,10,7,1.73,56,83.25,8,8.42,10,66.17,4,60.82,Low,1,0,0,1
41,110824.88,16,9,2.18,58,51.62,9,3.7,2,64.89,4,81.55,Low,0,0,1,0
34,341641.16,12,7,0.6,58,96.33,3,8.59,7,88.61,3,87.98,Low,0,0,0,0
41,491400.81,22,6,5.2,49,87.3,5,6.19,4,52.01,2,50.81,Low,1,0,0,0
37,31679.69,9,10,0.82,54,61.94,10,0.2,0,43.97,4,36.08,Low,0,0,1,0
6,227620.09,5,4,1.07,59,24.29,8,2.41,8,68.49,2,100.0,Low,1,0,0,0
45,285267.77,9,3,0.0,61,55.88,4,7.16,1,76.82,4,99.94,Low,1,0,1,0
27,405624.12,15,4,0.74,60,100.0,4,2.02,1,85.88,4,59.69,Low,1,1,0,0
4,188151.8,22,4,0.8,50,69.71,2,7.09,0,74.32,4,65.8,Low,0,0,0,0
25,15000.0,20,7,0.67,67,58.99,10,5.97,1,35.99,5,70.97,Low,1,0,0,0
27,361815.56,1,6,1.85,49,50.99,9,5.25,3,56.46,4,56.18,Low,0,0,0,0
7,452463.27,12,4,0.0,60,77.97,8,3.11,0,51.85,5,61.04,Low,1,1,0,0
59,235133.54,4,3,5.39,45,68.65,5,5.22,1,41.84,5,69.44,Low,0,0,0,0
14,322943.22,9,4,1.89,62,67.11,5,8.54,0,69.28,4,46.02,Low,0,0,0,0
21,164591.58,22,9,2.95,61,82.45,4,3.56,2,80.17,0,100.0,Low,0,0,0,0
27,97760.9,23,7,3.92,55,81.48,4,5.96,1,87.54,6,41.21,Low,0,0,1,1
50,434756.62,4,7,6.25,47,69.87,1,9.32,3,79.94,3,33.75,Low,0,0,0,0
45,319749.25,4,7,4.02,44,33.44,3,5.13,8,63.07,4,87.9,Low,1,0,0,0
46,338266.35,17,4,1.7,45,44.32,7,3.32,1,89.32,2,64.45,Low,1,0,1,0
15,520380.73,10,5,0.05,58,50.9,3,3.3,10,68.63,4,79.26,Low,0,0,0,0
51,60128.38,10,8,2.88,52,61.33,2,0.2,5,72.97,5,71.61,Low,0,0,0,0
50,150635.27,21,10,4.32,62,88.98,5,1.59,2,61.4,3,64.75,Low,1,0,0,0
28,278428.0,22,5,2.48,50,98.95,9,5.31,1,68.08,3,69.86,Low,0,0,0,0
33,148423.62,21,8,2.33,55,69.05,4,6.83,2,65.26,5,78.9,Low,0,0,0,0
4,390964.58,19,4,2.63,59,71.9,8,3.48,8,49.9,4,92.11,Low,0,0,0,0
46,216268.14,23,5,0.0,55,34.8,7,6.8,1,82.19,3,58.02,Low,0,0,0,0
57,71344.09,17,4,2.49,55,54.39,4,6.65,6,74.68,3,80.1,Low,0,1,0,1
29,261838.9,21,10,3.66,47,52.04,7,2.65,0,84.72,4,63.27,Low,0,0,0,0
33,280660.98,13,7,2.11,48,50.54,6,3.07,4,60.74,1,65.04,Low,1,0,0,0
30,418242.77,2,7,4.45,57,72.43,2,1.27,9,83.29,2,55.82,Low,1,0,0,0
6,320765.36,19,4,4.51,43,53.88,5,6.29,8,46.9,4,66.37,Low,0,0,0,1
37,333006.35,22,6,1.19,53,27.89,3,4.51,5,80.66,8,49.53,Low,0,0,0,0
43,307652.5,8,4,3.08,51,77.17,6,6.63,2,82.81,4,51.14,Low,1,0,0,0
55,216119.95,10,6,2.29,42,83.66,1,4.36,3,55.38,4,55.22,Low,0,0,0,0
55,121080.56,14,8,0.0,55,67.19,1,2.24,3,89.87,3,30.93,Low,0,0,1,1
30,301990.9,15,3,1.83,59,58.97,4,6.37,2,96.94,3,54.54,Low,0,1,1,1
57,190037.54,16,6,0.14,53,45.81,6,0.2,7,62.8,4,62.57,Low,0,0,0,0
32,554168.07,10,2,2.47,58,46.93,5,3.69,1,95.19,5,78.05,Low,0,0,0,1
39,491592.81,20,7,3.57,54,81.28,1,2.64,10,44.77,3,46.48,Low,0,0,0,0
36,363911.04,19,7,1.76,69,48.53,2,8.16,1,69.82,3,70.83,Low,0,1,0,1
59,318124.05,22,2,0.4,55,98.23,2,8.7,6,30.17,2,78.24,Low,1,0,0,0
44,234167.37,14,9,2.67,53,79.09,1,5.52,7,86.87,2,66.59,Low,1,0,0,1
8,22997.73,2,9,7.09,47,68.11,9,3.11,7,47.51,4,74.79,Low,0,0,0,1
6,211089.0,20,4,0.0,54,100.0,3,8.63,7,40.78,5,75.22,Low,0,0,0,0
25,268252.01,2,10,2.67,68,84.96,8,2.82,4,76.2,4,64.78,Low,0,0,0,0
31,291302.17,5,8,1.11,41,54.25,5,1.18,1,88.58,4,59.29,Low,0,0,0,0
40,334516.55,7,8,1.35,56,43.57,10,0.2,6,65.53,4,74.32,Low,0,1,0,0
29,415839.44,5,1,1.99,51,54.37,10,4.75,2,74.18,3,51.71,Low,0,0,0,0
31,125412.27,17,9,1.51,68,60.15,7,0.38,2,100.0,0,30.74,Low,0,0,0,0
55,127046.39,11,10,3.4,51,48.35,10,7.91,9,56.79,4,58.09,Low,0,0,0,0
21,511154.2,6,6,1.72,47,41.76,5,3.11,1,56.3,6,60.93,Low,0,0,0,0
30,388776.69,1,10,0.0,49,66.24,4,1.41,5,89.37,7,73.81,Low,0,0,1,0
34,179661.23,5,4,4.76,41,77.99,2,7.18,4,75.59,1,73.0,Low,0,0,1,0
29,230701.99,16,1,4.46,56,95.44,6,6.6,1,94.8,1,59.5,Low,0,0,0,0
58,231511.49,19,6,0.99,44,63.38,7,8.49,10,51.27,2,72.61,Low,1,0,1,0
57,255683.34,7,6,2.3,53,72.85,6,0.42,7,43.38,7,87.33,Low,0,0,0,0
31,335082.96,2,4,4.64,49,28.68,3,0.2,5,49.05,4,67.78,Low,0,0,1,0
28,706298.69,13,3,4.27,58,77.46,4,8.25,9,83.31,2,54.35,Low,0,0,0,0
36,284156.18,19,7,4.91,56,43.84,3,0.2,3,91.21,2,63.77,Low,0,0,0,0
12,369267.67,2,10,2.95,48,67.49,9,1.58,3,89.13,2,83.9,Low,0,1,0,0
26,15000.0,19,4,3.74,54,61.22,2,4.63,0,80.89,1,45.11,Low,1,0,0,0
14,162718.0,4,3,5.02,43,57.65,3,1.31,8,92.05,1,82.91,Low,1,0,0,0
10,471186.7,6,5,1.51,52,35.29,4,5.01,10,62.28,2,61.04,Low,0,0,1,0
7,322416.77,15,6,3.08,58,48.37,5,1.74,9,40.23,4,90.56,Low,0,0,0,0
36,15000.0,2,4,0.0,57,44.82,4,7.6,0,46.13,5,75.84,Low,0,0,0,0
2,371324.18,8,4,0.0,55,51.31,10,6.22,3,48.75,4,81.68,Low,1,0,1,0
39,595269.59,4,3,3.2,56,83.28,6,5.16,10,41.04,4,87.26,Low,0,0,0,0
27,15000.0,5,6,3.51,80,55.65,4,3.65,10,50.23,4,90.44,Low,1,0,0,0
23,523489.78,18,4,1.43,50,49.89,4,2.02,2,57.19,5,86.01,Low,1,0,1,1
46,15000.0,6,9,0.99,56,73.69,6,4.18,4,81.71,5,53.91,Low,0,0,0,1
33,418839.81,2,2,1.49,58,67.88,4,1.54,6,76.71,7,84.24,Low,0,0,0,0
44,248443.25,5,7,2.58,39,98.58,9,9.1,1,96.14,6,46.58,Low,0,0,0,0
43,15000.0,2,4,0.0,62,80.2,2,5.27,4,52.17,4,49.47,Low,0,0,0,0
3,330304.81,15,4,3.13,52,26.2,4,2.41,8,77.97,3,69.26,Low,1,1,0,1
14,457151.15,23,8,2.26,59,76.49,5,8.26,8,93.06,9,93.25,Low,0,0,1,0
35,315499.66,4,7,2.69,64,74.35,10,4.39,1,63.83,5,68.85,Low,0,0,0,1
58,355268.97,17,7,1.95,57,91.87,3,7.86,5,64.88,2,56.49,Low,0,0,0,0
10,175898.3,9,6,0.0,51,58.43,3,7.78,2,94.11,2,82.0,Low,0,0,0,0
8,15000.0,2,7,0.0,59,81.73,4,5.55,8,66.31,4,62.49,Low,0,0,0,0
56,374535.52,16,5,5.25,60,55.62,7,1.45,7,94.93,1,79.1,Low,0,0,1,1
58,564955.71,5,5,0.91,59,67.23,10,3.11,7,48.3,4,73.25,Low,1,0,0,1
11,453324.55,12,5,3.82,57,43.01,1,13.11,5,97.91,5,53.65,Low,0,1,1,0
25,15000.0,12,5,0.04,55,37.26,7,3.18,4,92.12,3,91.38,Low,0,0,1,0
38,15000.0,14,7,2.17,65,77.65,6,3.88,0,56.7,9,41.29,Low,1,0,1,1
13,97725.81,4,7,1.32,38,62.06,4,3.37,8,67.07,5,54.82,Low,1,0,0,0
20,15000.0,6,6,1.63,62,38.95,2,2.24,8,52.14,12,82.52,Low,1,0,0,0
24,257954.19,17,8,1.52,51,76.66,7,6.19,4,64.1,2,100.0,Low,0,0,0,0
39,320814.84,22,3,5.09,55,12.76,7,1.29,0,46.98,1,39.18,Medium,1,0,0,0
19,15000.0,1,4,6.05,53,47.42,2,2.51,6,43.52,3,68.74,Low,1,1,1,0
25,389883.12,10,5,2.68,59,32.11,7,5.24,2,51.94,1,28.59,Low,0,1,0,0
18,358198.71,21,5,1.37,51,83.59,6,3.9,10,88.59,6,68.38,Low,0,0,0,0
46,151331.36,7,5,0.0,57,54.2,5,4.89,6,42.24,5,59.26,Low,1,0,0,1
10,218946.04,11,5,0.0,63,63.42,6,4.43,10,93.96,1,71.71,Low,0,1,1,1
15,15000.0,21,4,5.1,58,67.48,10,1.69,8,86.63,6,96.46,Low,0,0,0,0
16,190192.81,23,3,0.0,56,76.55,5,8.01,9,93.08,4,86.6,Low,0,0,0,0
54,251329.3,16,2,1.32,46,74.52,9,7.24,5,77.52,1,64.71,Low,0,0,0,0
56,280374.57,16,6,2.51,63,76.42,1,2.21,10,98.39,2,83.81,Low,0,1,1,0
31,318197.84,15,6,0.0,53,57.22,8,5.64,4,49.05,5,72.51,Low,0,1,0,1
11,293963.51,7,3,0.0,42,77.36,8,3.32,4,93.89,5,52.5,Low,0,0,0,0
45,202418.13,21,9,0.0,41,50.2,8,7.1,10,100.0,5,70.22,Low,0,0,0,0
30,301515.09,1,4,0.87,39,54.76,4,6.56,3,67.78,4,79.76,Low,1,0,1,0
51,430365.76,2,5,2.72,54,34.34,1,7.51,3,71.11,6,100.0,Low,0,1,0,0
22,232810.35,14,6,4.26,53,92.17,1,2.23,5,57.26,5,95.06,Low,0,0,0,1
59,307167.08,20,4,0.87,44,44.11,4,1.25,6,73.06,2,84.34,Low,0,0,0,0
48,216489.21,19,5,1.28,51,87.39,2,0.2,5,74.98,4,39.27,Low,1,0,0,0
14,133583.4,16,3,1.96,57,71.67,3,10.92,7,34.19,1,74.94,Low,0,0,0,0
44,344118.34,9,6,0.59,43,65.59,1,6.67,5,81.79,4,97.32,Low,0,0,0,0
18,150059.33,9,3,3.04,55,68.61,4,7.49,10,89.75,2,81.5,Low,0,0,0,0
22,319506.44,10,6,3.1,45,42.83,10,1.06,9,57.9,3,92.4,Low,0,0,0,1
16,255085.97,6,3,0.0,58,90.9,2,6.03,8,65.21,7,80.93,Low,0,0,0,0
41,195291.76,10,6,3.48,60,55.49,4,0.37,3,85.57,5,90.27,Low,0,0,0,0
17,190934.29,3,8,2.45,64,80.23,4,5.59,1,57.13,4,40.89,Low,0,0,0,0
39,158538.22,8,10,2.72,45,52.22,5,4.55,0,83.89,5,100.0,Low,0,1,0,1
35,15000.0,22,8,4.56,38,36.23,6,3.78,8,76.58,8,86.46,Low,1,1,0,0
45,318921.12,17,3,0.0,60,97.7,10,3.2,1,100.0,2,93.13,Low,0,0,0,0
59,291678.43,4,7,0.0,52,51.14,2,7.32,6,69.95,1,74.34,Low,0,0,0,1
2,402940.65,7,9,2.06,55,70.31,4,3.24,4,63.46,6,81.59,Low,1,1,0,0
59,154337.76,6,6,0.0,49,7.5,2,7.75,8,75.95,6,85.15,Low,0,0,1,1
8,591169.05,7,4,1.78,47,60.72,1,4.39,9,73.85,7,68.82,Low,0,1,0,0
32,181647.53,16,6,3.89,68,72.87,8,5.4,1,98.11,5,57.65,Low,0,1,0,1
21,92480.26,21,3,2.99,43,64.57,3,5.82,5,97.27,2,51.94,Low,0,0,1,1
39,71136.71,17,7,2.36,56,60.24,3,5.6,10,60.33,1,69.65,Low,1,0,1,1
43,15000.0,12,5,1.73,58,58.2,5,5.05,4,68.92,1,56.36,Low,0,0,0,0
51,525873.02,4,9,1.34,39,77.67,5,9.67,8,60.89,8,58.93,Low,0,0,0,0
25,496792.13,4,7,1.23,43,38.71,5,7.21,8,58.05,3,98.45,Low,1,0,0,1
56,358134.13,19,5,2.66,70,57.74,9,0.2,9,19.83,4,100.0,Low,0,0,0,0
20,88704.01,16,2,0.0,59,87.82,7,4.0,0,99.02,4,65.63,Low,0,0,0,0
13,576028.18,12,5,5.13,49,35.31,4,8.07,9,61.27,3,95.41,Low,0,0,0,0
23,186690.55,14,7,0.72,60,60.08,2,2.55,0,64.86,5,68.6,Low,0,0,0,0
32,201575.35,20,12,3.32,52,42.14,1,4.51,1,100.0,0,65.21,Low,0,1,0,1
40,508706.63,19,9,2.36,62,67.42,8,4.69,1,61.76,8,78.63,Medium,0,1,1,1
50,368603.91,3,4,0.0,58,62.59,8,8.32,8,69.07,8,58.56,Low,0,1,0,1
15,646198.56,10,2,4.79,69,45.01,7,1.99,1,76.27,6,65.93,Low,0,0,1,0
19,294770.01,1,6,4.36,48,62.44,8,2.33,7,77.41,6,96.14,Low,1,0,1,0
